Open,High,Low,Close,Volume,Date
2115.300048828125,2119.590087890625,2109.889892578125,2113.860107421875,3312340000,2015-02-25
2113.909912109375,2113.909912109375,2103.760009765625,2110.739990234375,3408690000,2015-02-26
2110.8798828125,2112.739990234375,2103.75,2104.5,3547380000,2015-02-27
2105.22998046875,2117.52001953125,2104.5,2117.389892578125,3409490000,2015-03-02
2115.760009765625,2115.760009765625,2098.260009765625,2107.780029296875,3262300000,2015-03-03
2107.719970703125,2107.719970703125,2094.489990234375,2098.530029296875,3421110000,2015-03-04
2098.5400390625,2104.25,2095.219970703125,2101.0400390625,3103030000,2015-03-05
2100.909912109375,2100.909912109375,2067.27001953125,2071.260009765625,3853570000,2015-03-06
2072.25,2083.489990234375,2072.2099609375,2079.429931640625,3349090000,2015-03-09
2076.139892578125,2076.139892578125,2044.1600341796875,2044.1600341796875,3668900000,2015-03-10
2044.68994140625,2050.080078125,2039.68994140625,2040.239990234375,3406570000,2015-03-11
2041.0999755859375,2066.409912109375,2041.0999755859375,2065.949951171875,3405860000,2015-03-12
2064.56005859375,2064.56005859375,2041.1700439453125,2053.39990234375,3498560000,2015-03-13
2055.35009765625,2081.409912109375,2055.35009765625,2081.18994140625,3295600000,2015-03-16
2080.590087890625,2080.590087890625,2065.080078125,2074.280029296875,3221840000,2015-03-17
2072.840087890625,2106.85009765625,2061.22998046875,2099.5,4128210000,2015-03-18
2098.68994140625,2098.68994140625,2085.56005859375,2089.27001953125,3305220000,2015-03-19
2090.320068359375,2113.919921875,2090.320068359375,2108.10009765625,5554120000,2015-03-20
2107.989990234375,2114.860107421875,2104.419921875,2104.419921875,3267960000,2015-03-23
2103.93994140625,2107.6298828125,2091.5,2091.5,3189820000,2015-03-24
2093.10009765625,2097.429931640625,2061.050048828125,2061.050048828125,3521140000,2015-03-25
2059.93994140625,2067.14990234375,2045.5,2056.14990234375,3510670000,2015-03-26
2055.780029296875,2062.830078125,2052.9599609375,2061.02001953125,3008550000,2015-03-27
2064.110107421875,2088.969970703125,2064.110107421875,2086.239990234375,2917690000,2015-03-30
2084.050048828125,2084.050048828125,2067.0400390625,2067.889892578125,3376550000,2015-03-31
2067.6298828125,2067.6298828125,2048.3798828125,2059.68994140625,3543270000,2015-04-01
2060.030029296875,2072.169921875,2057.320068359375,2066.9599609375,3095960000,2015-04-02
2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,3302970000,2015-04-06
2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,3065510000,2015-04-07
2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,3265330000,2015-04-08
2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,3172360000,2015-04-09
2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,3156200000,2015-04-10
2102.030029296875,2107.64990234375,2092.330078125,2092.429931640625,2908420000,2015-04-13
2092.280029296875,2098.6201171875,2083.239990234375,2095.840087890625,3301270000,2015-04-14
2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,4013760000,2015-04-15
2105.9599609375,2111.300048828125,2100.02001953125,2104.989990234375,3434120000,2015-04-16
2102.580078125,2102.580078125,2072.3701171875,2081.179931640625,3627600000,2015-04-17
2084.110107421875,2103.93994140625,2084.110107421875,2100.39990234375,3000160000,2015-04-20
2102.820068359375,2109.639892578125,2094.3798828125,2097.2900390625,3243410000,2015-04-21
2098.27001953125,2109.97998046875,2091.050048828125,2107.9599609375,3348480000,2015-04-22
2107.2099609375,2120.489990234375,2103.18994140625,2112.929931640625,3636670000,2015-04-23
2112.800048828125,2120.919921875,2112.800048828125,2117.68994140625,3375780000,2015-04-24
2119.2900390625,2125.919921875,2107.0400390625,2108.919921875,3438750000,2015-04-27
2108.35009765625,2116.0400390625,2094.889892578125,2114.760009765625,3546270000,2015-04-28
2112.489990234375,2113.64990234375,2097.409912109375,2106.85009765625,4074970000,2015-04-29
2105.52001953125,2105.52001953125,2077.590087890625,2085.510009765625,4509680000,2015-04-30
2087.3798828125,2108.409912109375,2087.3798828125,2108.2900390625,3379390000,2015-05-01
2110.22998046875,2120.949951171875,2110.22998046875,2114.489990234375,3091580000,2015-05-04
2112.6298828125,2115.239990234375,2088.4599609375,2089.4599609375,3793950000,2015-05-05
2091.260009765625,2098.419921875,2067.929931640625,2080.14990234375,3792210000,2015-05-06
2079.9599609375,2092.89990234375,2074.989990234375,2088.0,3676640000,2015-05-07
2092.1298828125,2117.659912109375,2092.1298828125,2116.10009765625,3399440000,2015-05-08
2115.56005859375,2117.68994140625,2104.580078125,2105.330078125,2992670000,2015-05-11
2102.8701171875,2105.06005859375,2085.570068359375,2099.1201171875,3139520000,2015-05-12
2099.6201171875,2110.18994140625,2096.0400390625,2098.47998046875,3374260000,2015-05-13
2100.429931640625,2121.449951171875,2100.429931640625,2121.10009765625,3225740000,2015-05-14
2122.070068359375,2123.889892578125,2116.81005859375,2122.72998046875,3092080000,2015-05-15
2121.300048828125,2131.780029296875,2120.010009765625,2129.199951171875,2888190000,2015-05-18
2129.449951171875,2133.02001953125,2124.5,2127.830078125,3296030000,2015-05-19
2127.7900390625,2134.719970703125,2122.590087890625,2125.85009765625,3025880000,2015-05-20
2125.550048828125,2134.280029296875,2122.949951171875,2130.820068359375,3070460000,2015-05-21
2130.360107421875,2132.14990234375,2126.06005859375,2126.06005859375,2571860000,2015-05-22
2125.340087890625,2125.340087890625,2099.179931640625,2104.199951171875,3342130000,2015-05-26
2105.1298828125,2126.219970703125,2105.1298828125,2123.47998046875,3127960000,2015-05-27
2122.27001953125,2122.27001953125,2112.860107421875,2120.7900390625,2980350000,2015-05-28
2120.659912109375,2120.659912109375,2104.889892578125,2107.389892578125,3927390000,2015-05-29
2108.639892578125,2119.14990234375,2102.5400390625,2111.72998046875,3011710000,2015-06-01
2110.409912109375,2117.590087890625,2099.139892578125,2109.60009765625,3049350000,2015-06-02
2110.639892578125,2121.919921875,2109.610107421875,2114.070068359375,3099980000,2015-06-03
2112.35009765625,2112.889892578125,2093.22998046875,2095.840087890625,3200050000,2015-06-04
2095.090087890625,2100.989990234375,2085.669921875,2092.830078125,3243690000,2015-06-05
2092.340087890625,2093.010009765625,2079.110107421875,2079.280029296875,2917150000,2015-06-08
2079.070068359375,2085.6201171875,2072.139892578125,2080.14990234375,3034580000,2015-06-09
2081.1201171875,2108.5,2081.1201171875,2105.199951171875,3414320000,2015-06-10
2106.239990234375,2115.02001953125,2106.239990234375,2108.860107421875,3128600000,2015-06-11
2107.429931640625,2107.429931640625,2091.330078125,2094.110107421875,2719400000,2015-06-12
2091.340087890625,2091.340087890625,2072.489990234375,2084.429931640625,3061570000,2015-06-15
2084.260009765625,2097.39990234375,2082.10009765625,2096.2900390625,2919900000,2015-06-16
2097.39990234375,2106.7900390625,2088.860107421875,2100.43994140625,3222240000,2015-06-17
2101.580078125,2126.64990234375,2101.580078125,2121.239990234375,3520360000,2015-06-18
2121.06005859375,2121.639892578125,2109.449951171875,2109.989990234375,4449810000,2015-06-19
2112.5,2129.8701171875,2112.5,2122.85009765625,3030020000,2015-06-22
2123.159912109375,2128.030029296875,2119.889892578125,2124.199951171875,3091190000,2015-06-23
2123.64990234375,2125.10009765625,2108.580078125,2108.580078125,3102480000,2015-06-24
2109.9599609375,2116.0400390625,2101.780029296875,2102.31005859375,3214610000,2015-06-25
2102.6201171875,2108.919921875,2095.3798828125,2101.489990234375,5025470000,2015-06-26
2098.6298828125,2098.6298828125,2056.639892578125,2057.639892578125,3678960000,2015-06-29
2061.18994140625,2074.280029296875,2056.320068359375,2063.110107421875,4078540000,2015-06-30
2067.0,2082.780029296875,2067.0,2077.419921875,3727260000,2015-07-01
2078.030029296875,2085.06005859375,2071.02001953125,2076.780029296875,2996540000,2015-07-02
2073.949951171875,2078.610107421875,2058.39990234375,2068.760009765625,3486360000,2015-07-06
2069.52001953125,2083.739990234375,2044.02001953125,2081.340087890625,4458660000,2015-07-07
2077.659912109375,2077.659912109375,2044.6600341796875,2046.6800537109375,3608780000,2015-07-08
2049.72998046875,2074.280029296875,2049.72998046875,2051.31005859375,3446810000,2015-07-09
2052.739990234375,2081.31005859375,2052.739990234375,2076.6201171875,3065070000,2015-07-10
2080.030029296875,2100.669921875,2080.030029296875,2099.60009765625,3096730000,2015-07-13
2099.719970703125,2111.97998046875,2098.179931640625,2108.949951171875,3002120000,2015-07-14
2109.010009765625,2114.139892578125,2102.489990234375,2107.39990234375,3261810000,2015-07-15
2110.550048828125,2124.419921875,2110.550048828125,2124.2900390625,3227080000,2015-07-16
2126.800048828125,2128.909912109375,2119.8798828125,2126.639892578125,3362750000,2015-07-17
2126.85009765625,2132.820068359375,2123.659912109375,2128.280029296875,3245870000,2015-07-20
2127.550048828125,2128.489990234375,2115.39990234375,2119.2099609375,3343690000,2015-07-21
2118.2099609375,2118.510009765625,2110.0,2114.14990234375,3694070000,2015-07-22
2114.159912109375,2116.8701171875,2098.6298828125,2102.14990234375,3772810000,2015-07-23
2102.239990234375,2106.010009765625,2077.090087890625,2079.64990234375,3870040000,2015-07-24
2078.18994140625,2078.18994140625,2063.52001953125,2067.639892578125,3836750000,2015-07-27
2070.75,2095.60009765625,2069.090087890625,2093.25,4117740000,2015-07-28
2094.699951171875,2110.60009765625,2094.080078125,2108.570068359375,4038900000,2015-07-29
2106.780029296875,2110.47998046875,2094.969970703125,2108.6298828125,3579410000,2015-07-30
2111.60009765625,2114.239990234375,2102.070068359375,2103.840087890625,3681340000,2015-07-31
2104.489990234375,2105.699951171875,2087.31005859375,2098.0400390625,3476770000,2015-08-03
2097.679931640625,2102.510009765625,2088.60009765625,2093.320068359375,3546710000,2015-08-04
2095.27001953125,2112.659912109375,2095.27001953125,2099.840087890625,3968680000,2015-08-05
2100.75,2103.320068359375,2075.530029296875,2083.56005859375,4246570000,2015-08-06
2082.610107421875,2082.610107421875,2067.909912109375,2077.570068359375,3602320000,2015-08-07
2080.97998046875,2105.35009765625,2080.97998046875,2104.179931640625,3514460000,2015-08-10
2102.659912109375,2102.659912109375,2076.489990234375,2084.070068359375,3708880000,2015-08-11
2081.10009765625,2089.06005859375,2052.090087890625,2086.050048828125,4269130000,2015-08-12
2086.18994140625,2092.929931640625,2078.260009765625,2083.389892578125,3221300000,2015-08-13
2083.14990234375,2092.449951171875,2080.610107421875,2091.5400390625,2795590000,2015-08-14
2089.699951171875,2102.8701171875,2079.300048828125,2102.43994140625,2867690000,2015-08-17
2101.989990234375,2103.469970703125,2094.139892578125,2096.919921875,2949990000,2015-08-18
2095.68994140625,2096.169921875,2070.530029296875,2079.610107421875,3512920000,2015-08-19
2076.610107421875,2076.610107421875,2035.72998046875,2035.72998046875,3922470000,2015-08-20
2034.0799560546875,2034.0799560546875,1970.8900146484375,1970.8900146484375,5018240000,2015-08-21
1965.1500244140625,1965.1500244140625,1867.010009765625,1893.2099609375,6612690000,2015-08-24
1898.0799560546875,1948.0400390625,1867.0799560546875,1867.6099853515625,5183560000,2015-08-25
1872.75,1943.0899658203125,1872.75,1940.510009765625,5338250000,2015-08-26
1942.77001953125,1989.5999755859375,1942.77001953125,1987.6600341796875,5006390000,2015-08-27
1986.06005859375,1993.47998046875,1975.18994140625,1988.8699951171875,3949080000,2015-08-28
1986.72998046875,1986.72998046875,1965.97998046875,1972.1800537109375,3915100000,2015-08-31
1970.0899658203125,1970.0899658203125,1903.0699462890625,1913.8499755859375,4371850000,2015-09-01
1916.52001953125,1948.9100341796875,1916.52001953125,1948.8599853515625,3742620000,2015-09-02
1950.7900390625,1975.010009765625,1944.719970703125,1951.1300048828125,3520700000,2015-09-03
1947.760009765625,1947.760009765625,1911.2099609375,1921.219970703125,3167090000,2015-09-04
1927.300048828125,1970.4200439453125,1927.300048828125,1969.4100341796875,3548650000,2015-09-08
1971.449951171875,1988.6300048828125,1937.8800048828125,1942.0400390625,3652120000,2015-09-09
1941.5899658203125,1965.2900390625,1937.18994140625,1952.2900390625,3626320000,2015-09-10
1951.449951171875,1961.050048828125,1939.18994140625,1961.050048828125,3218590000,2015-09-11
1963.06005859375,1963.06005859375,1948.27001953125,1953.030029296875,3000200000,2015-09-14
1955.0999755859375,1983.18994140625,1954.300048828125,1978.0899658203125,3239860000,2015-09-15
1978.02001953125,1997.260009765625,1977.9300537109375,1995.31005859375,3630680000,2015-09-16
1995.3299560546875,2020.8599853515625,1986.72998046875,1990.199951171875,4183790000,2015-09-17
1989.6600341796875,1989.6600341796875,1953.449951171875,1958.030029296875,6021240000,2015-09-18
1960.8399658203125,1979.6400146484375,1955.800048828125,1966.969970703125,3269350000,2015-09-21
1961.3900146484375,1961.3900146484375,1929.219970703125,1942.739990234375,3808260000,2015-09-22
1943.239990234375,1949.52001953125,1932.5699462890625,1938.760009765625,3190530000,2015-09-23
1934.81005859375,1937.1700439453125,1908.9200439453125,1932.239990234375,4091530000,2015-09-24
1935.9300537109375,1952.8900146484375,1921.5,1931.3399658203125,3721870000,2015-09-25
1929.1800537109375,1929.1800537109375,1879.2099609375,1881.77001953125,4326660000,2015-09-28
1881.9000244140625,1899.47998046875,1871.9100341796875,1884.0899658203125,4132390000,2015-09-29
1887.1400146484375,1920.530029296875,1887.1400146484375,1920.030029296875,4525070000,2015-09-30
1919.6500244140625,1927.2099609375,1900.699951171875,1923.8199462890625,3983600000,2015-10-01
1921.77001953125,1951.3599853515625,1893.699951171875,1951.3599853515625,4378570000,2015-10-02
1954.3299560546875,1989.1700439453125,1954.3299560546875,1987.050048828125,4334490000,2015-10-05
1986.6300048828125,1991.6199951171875,1971.989990234375,1979.9200439453125,4202400000,2015-10-06
1982.3399658203125,1999.31005859375,1976.43994140625,1995.8299560546875,4666470000,2015-10-07
1994.010009765625,2016.5,1987.530029296875,2013.4300537109375,3939140000,2015-10-08
2013.72998046875,2020.1300048828125,2007.6099853515625,2014.8900146484375,3706900000,2015-10-09
2015.6500244140625,2018.6600341796875,2010.550048828125,2017.4599609375,2893250000,2015-10-12
2015.0,2022.3399658203125,2001.780029296875,2003.68994140625,3401920000,2015-10-13
2003.6600341796875,2009.56005859375,1990.72998046875,1994.239990234375,3644590000,2015-10-14
1996.469970703125,2024.1500244140625,1996.469970703125,2023.8599853515625,3746290000,2015-10-15
2024.3699951171875,2033.5400390625,2020.4599609375,2033.1099853515625,3595430000,2015-10-16
2031.72998046875,2034.449951171875,2022.31005859375,2033.6600341796875,3287320000,2015-10-19
2033.1300048828125,2039.1199951171875,2026.6099853515625,2030.77001953125,3331500000,2015-10-20
2033.469970703125,2037.969970703125,2017.219970703125,2018.93994140625,3627790000,2015-10-21
2021.8800048828125,2055.199951171875,2021.8800048828125,2052.510009765625,4430850000,2015-10-22
2058.18994140625,2079.739990234375,2058.18994140625,2075.14990234375,4108460000,2015-10-23
2075.080078125,2075.139892578125,2066.530029296875,2071.179931640625,3385800000,2015-10-26
2068.75,2070.3701171875,2058.840087890625,2065.889892578125,4216880000,2015-10-27
2066.47998046875,2090.35009765625,2063.110107421875,2090.35009765625,4698110000,2015-10-28
2088.35009765625,2092.52001953125,2082.6298828125,2089.409912109375,4008940000,2015-10-29
2090.0,2094.320068359375,2079.340087890625,2079.360107421875,4256200000,2015-10-30
2080.760009765625,2106.199951171875,2080.760009765625,2104.050048828125,3760020000,2015-11-02
2102.6298828125,2116.47998046875,2097.510009765625,2109.7900390625,4272060000,2015-11-03
2110.60009765625,2114.590087890625,2096.97998046875,2102.31005859375,4078870000,2015-11-04
2101.679931640625,2108.780029296875,2090.409912109375,2099.929931640625,4051890000,2015-11-05
2098.60009765625,2101.909912109375,2083.739990234375,2099.199951171875,4369020000,2015-11-06
2096.56005859375,2096.56005859375,2068.239990234375,2078.580078125,3882350000,2015-11-09
2077.18994140625,2083.669921875,2069.909912109375,2081.719970703125,3821440000,2015-11-10
